Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,Station,Year,Date,Time In,Time Out,Bait,Vis,FOV Bias,Habitat,Family,Genus,Species,Code,MaxN,Has fed
SA_F1_310714_C2_11_Rt_v1.avi,40353,26.902,StartTime,23.902,SA_F1_310714_C2_11,BA,24.6,Frame 1,SA.F1.310714.C2.11,2014,31/07/2014,13:37,14:42,Mackerel,1,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,6,No
SA_F1_310714_C2_11_Rt_v1.avi,60031,40.0207,StartTime,37.0207,SA_F1_310714_C2_11,BA,24.6,Frame 1,SA.F1.310714.C2.11,2014,31/07/2014,13:37,14:42,Mackerel,1,2,Sand,Gadidae,Merlangius,merlangus,WHI,7,No
SA_F1_310714_C2_11_Rt_v1.avi,3748,2.4987,HitBottom,2.0447,SA_F1_310714_C2_11,BA,24.6,Frame 1,SA.F1.310714.C2.11,2014,31/07/2014,13:37,14:42,Mackerel,1,2,Sand,Gadidae,Trispoterus,minutus,PCO,25,No
SA_F1_310714_C2_11_Rt_v1.avi,24412,16.2747,StartTime,13.2747,SA_F1_310714_C2_11,BA,24.6,Frame 1,SA.F1.310714.C2.11,2014,31/07/2014,13:37,14:42,Mackerel,1,2,Sand,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F1_310714_C3_4_Rt_v1.avi,1353,0.902,HitBottom,0.6853,SA_F1_310714_C3_4,BA_SE,10.8,Frame 1,SA.F1.310714.C3.4,2014,31/07/2014,10:44,11:50,Mackerel,3,2,Algae,Gadidae,Gadus,morhua,COD,7,No
SA_F1_310714_C3_4_Rt_v1.avi,12369,8.246,StartTime,5.246,SA_F1_310714_C3_4,BA_SE,10.8,Frame 1,SA.F1.310714.C3.4,2014,31/07/2014,10:44,11:50,Mackerel,3,2,Algae,Portunidae,Carcinus,maenas,SHC,1,No
SA_F1_310714_C3_4_Rt_v1.avi,6735,4.49,StartTime,1.49,SA_F1_310714_C3_4,BA_SE,10.8,Frame 1,SA.F1.310714.C3.4,2014,31/07/2014,10:44,11:50,Mackerel,3,2,Algae,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F1_310714_C3_7_Rt_v1.avi,882,0.588,HitBottom,0.4353,SA_F1_310714_C3_7,BA_SE,13.9,Frame 1,SA.F1.310714.C3.7,2014,31/07/2014,11:59,13:05,Mackerel,2,2,Algae,Gadidae,Gadus,morhua,COD,4,No
SA_F1_310714_C3_7_Rt_v1.avi,25733,17.1553,StartTime,14.1553,SA_F1_310714_C3_7,BA_SE,13.9,Frame 1,SA.F1.310714.C3.7,2014,31/07/2014,11:59,13:05,Mackerel,2,2,Algae,Pleuronectidae,Pleuronectes,platessa,PLA,1,No
SA_F1_310714_C3_7_Rt_v1.avi,32652,21.768,StartTime,18.768,SA_F1_310714_C3_7,BA_SE,13.9,Frame 1,SA.F1.310714.C3.7,2014,31/07/2014,11:59,13:05,Mackerel,2,2,Algae,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F1_310714_C3_7_Rt_v1.avi,53022,35.348,StartTime,32.348,SA_F1_310714_C3_7,BA_SE,13.9,Frame 1,SA.F1.310714.C3.7,2014,31/07/2014,11:59,13:05,Mackerel,2,2,Algae,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F2_010714_C3_12_Rt.avi,66374,44.2493,StartTime,41.2493,SA_F2_010714_C3_12,SE,17.4,Frame 2,SA.F2.010714.C3.12,2014,01/07/2014,14:44,15:46,Mackerel,2,2,Gravel,Gadidae,Merlangius,merlangus,WHI,1,No
SA_F2_010714_C3_12_Rt.avi,65913,43.942,StartTime,40.942,SA_F2_010714_C3_12,SE,17.4,Frame 2,SA.F2.010714.C3.12,2014,01/07/2014,14:44,15:46,Mackerel,2,2,Gravel,Paguroidea,Pagurus,bernhardus,HRC,1,No
SA_F2_010714_C3_12_Rt.avi,33211,22.1407,StartTime,19.1407,SA_F2_010714_C3_12,SE,17.4,Frame 2,SA.F2.010714.C3.12,2014,01/07/2014,14:44,15:46,Mackerel,2,2,Gravel,Pectinidae,Pecten,maximus,KSC,1,No
SA_F2_010714_C3_12_Rt.avi,48527,32.3513,StartTime,29.3513,SA_F2_010714_C3_12,SE,17.4,Frame 2,SA.F2.010714.C3.12,2014,01/07/2014,14:44,15:46,Mackerel,2,2,Gravel,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_010714_C3_12_Rt.avi,35541,23.694,StartTime,20.694,SA_F2_010714_C3_12,SE,17.4,Frame 2,SA.F2.010714.C3.12,2014,01/07/2014,14:44,15:46,Mackerel,2,2,Gravel,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
SA_F2_010714_C3_1_Rt.avi,79586,53.0573,StartTime,45.598,SA_F2_010714_C3_1,SE,29.7,Frame 2,SA.F2.010714.C3.1,2014,01/07/2014,09:44,10:48,Mackerel,1,2,Gravel,Callionymidae,Callionymus,lyra,DRA,1,No
SA_F2_010714_C3_1_Rt.avi,78769,52.5127,StartTime,45.0533,SA_F2_010714_C3_1,SE,29.7,Frame 2,SA.F2.010714.C3.1,2014,01/07/2014,09:44,10:48,Mackerel,1,2,Gravel,Cancridae,Cancer,pagurus,BRC,1,No
SA_F2_010714_C3_1_Rt.avi,26940,17.96,StartTime,10.5007,SA_F2_010714_C3_1,SE,29.7,Frame 2,SA.F2.010714.C3.1,2014,01/07/2014,09:44,10:48,Mackerel,1,2,Gravel,Paguroidea,Pagurus,bernhardus,HRC,1,No
SA_F2_010714_C3_1_Rt.avi,32351,21.5673,StartTime,14.108,SA_F2_010714_C3_1,SE,29.7,Frame 2,SA.F2.010714.C3.1,2014,01/07/2014,09:44,10:48,Mackerel,1,2,Gravel,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_010714_C3_4_Rt.avi,24225,16.15,StartTime,13.15,SA_F2_010714_C3_4,SE,30,Frame 2,SA.F2.010714.C3.4,2014,01/07/2014,11:02,12:08,Mackerel,2,2,Gravel,Gadidae,Merlangius,merlangus,WHI,1,No
SA_F2_010714_C3_4_Rt.avi,98603,65.7353,LeaveBottom,10.7347,SA_F2_010714_C3_4,SE,30,Frame 2,SA.F2.010714.C3.4,2014,01/07/2014,11:02,12:08,Mackerel,2,2,Gravel,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA.F2.010714.C3.9,99875,66.5833,LeaveBottom,11.5827,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Cancridae,Cancer,pagurus,BRC,1,No
SA.F2.010714.C3.9,107023,71.3487,LeaveBottom,16.348,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Gadidae,Gadus,morhua,COD,2,No
SA.F2.010714.C3.9,29549,19.6993,StartTime,16.6993,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Gadidae,Pollachius,virens,SAI,1,No
SA.F2.010714.C3.9,95855,63.9033,LeaveBottom,8.9027,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Paguroidea,Pagurus,bernhardus,HRC,2,No
SA.F2.010714.C3.9,5101,3.4007,StartTime,0.4007,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA.F2.010714.C3.9,68660,45.7733,StartTime,42.7733,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Polybiidae,Necora,puber,VSC,1,No
SA.F2.010714.C3.9,37474,24.9827,StartTime,21.9827,SA_F2_010714_C3_9,SE,13.2,Frame 2,SA.F2.010714.C3.9,2014,01/07/2014,13:06,14:32,Mackerel,3,2,Pebble,Scyliorhinidae,Scyliorhinus,canicula,LSD,2,No
SA_F2_010814_C1_10_Lft.avi,50051,33.3673,StartTime,30.3673,SA_F2_010814_C1_10,BA_SE,7.2,Frame 2,SA.F2.010814.C1.10,2014,01/08/2014,12:35,13:46,Mackerel,1,2,Algae,Gadidae,Melanogrammus,aeglefinus,HAD,3,No
SA_F2_010814_C1_10_Lft.avi,2139,1.426,HitBottom,1.0847,SA_F2_010814_C1_10,BA_SE,7.2,Frame 2,SA.F2.010814.C1.10,2014,01/08/2014,12:35,13:46,Mackerel,1,2,Algae,Gadidae,Pollachius,virens,SAI,4,No
SA_F2_010814_C1_10_Lft.avi,4266,2.844,HitBottom,2.5027,SA_F2_010814_C1_10,BA_SE,7.2,Frame 2,SA.F2.010814.C1.10,2014,01/08/2014,12:35,13:46,Mackerel,1,2,Algae,Labridae,Ctenolabrus,rupestris,GOW,2,No
SA_F2_010814_C1_10_Lft.avi,1118,0.7453,HitBottom,0.404,SA_F2_010814_C1_10,BA_SE,7.2,Frame 2,SA.F2.010814.C1.10,2014,01/08/2014,12:35,13:46,Mackerel,1,2,Algae,Labridae,Labrus,bergylta,BAW,1,No
SA_F2_010814_C1_10_Lft.avi,46114,30.7427,StartTime,27.7427,SA_F2_010814_C1_10,BA_SE,7.2,Frame 2,SA.F2.010814.C1.10,2014,01/08/2014,12:35,13:46,Mackerel,1,2,Algae,Luidiidae,Luidia,ciliaris,SAS,1,No
SA_F2_010814_C1_1_Lft.avi,53338,35.5587,StartTime,32.5587,SA_F2_010814_C1_1,BA_SE,42.2,Frame 2,SA.F2.010814.C1.1,2014,01/08/2014,08:09,09:11,Mackerel,1,1,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,2,No
SA_F2_010814_C1_1_Lft.avi,35417,23.6113,StartTime,20.6113,SA_F2_010814_C1_1,BA_SE,42.2,Frame 2,SA.F2.010814.C1.1,2014,01/08/2014,08:09,09:11,Mackerel,1,1,Mud,Gadidae,Merlangius,merlangus,WHI,4,No
SA_F2_010814_C1_1_Lft.avi,91267,60.8447,LeaveBottom,5.844,SA_F2_010814_C1_1,BA_SE,42.2,Frame 2,SA.F2.010814.C1.1,2014,01/08/2014,08:09,09:11,Mackerel,1,1,Mud,Galatheidae,Munida,rugosa,SQL,15,No
SA_F2_010814_C1_1_Lft.avi,24556,16.3707,StartTime,13.3707,SA_F2_010814_C1_1,BA_SE,42.2,Frame 2,SA.F2.010814.C1.1,2014,01/08/2014,08:09,09:11,Mackerel,1,1,Mud,Paguroidea,Pagurus,bernhardus,HRC,1,No
SA_F2_010814_C1_1_Lft.avi,78887,52.5913,StartTime,49.5913,SA_F2_010814_C1_1,BA_SE,42.2,Frame 2,SA.F2.010814.C1.1,2014,01/08/2014,08:09,09:11,Mackerel,1,1,Mud,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F2_010814_C1_4_Lft.avi,3534,2.356,HitBottom,2.2547,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Gadidae,Gadus,morhua,COD,1,No
SA_F2_010814_C1_4_Lft.avi,3534,2.356,HitBottom,2.2547,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,2,No
SA_F2_010814_C1_4_Lft.avi,42270,28.18,StartTime,25.18,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Gadidae,Merlangius,merlangus,WHI,3,No
SA_F2_010814_C1_4_Lft.avi,38873,25.9153,StartTime,22.9153,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Galatheidae,Munida,rugosa,SQL,3,No
SA_F2_010814_C1_4_Lft.avi,7100,4.7333,StartTime,1.7333,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Polybiidae,Liocarcinus,depurator,HCR,2,No
SA_F2_010814_C1_4_Lft.avi,59141,39.4273,StartTime,36.4273,SA_F2_010814_C1_4,BA_SE,15.7,Frame 2,SA.F2.010814.C1.4,2014,01/08/2014,09:38,10:42,Mackerel,1,2,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F2_010814_C1_7_Lft.avi,43093,28.7287,StartTime,25.7287,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Callionymidae,Callionymus,lyra,DRA,1,No
SA_F2_010814_C1_7_Lft.avi,12756,8.504,StartTime,5.504,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Gadidae,Melanogrammus,aeglefinus,HAD,3,No
SA_F2_010814_C1_7_Lft.avi,43920,29.28,StartTime,26.28,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Gadidae,Merlangius,merlangus,WHI,3,No
SA_F2_010814_C1_7_Lft.avi,22986,15.324,StartTime,12.324,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Gadidae,Trispoterus,minutus,PCO,1,No
SA_F2_010814_C1_7_Lft.avi,63657,42.438,StartTime,39.438,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Galatheidae,Munida,rugosa,SQL,9,No
SA_F2_010814_C1_7_Lft.avi,13724,9.1493,StartTime,6.1493,SA_F2_010814_C1_7,BA_SE,33,Frame 2,SA.F2.010814.C1.7,2014,01/08/2014,11:06,12:08,Mackerel,1,1,Mud,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_010914_C4_10_Lft.avi,79779,53.186,StartTime,50.186,SA_F2_010914_C4_10,SE,29.1,Frame 2,SA.F2.010914.C4.10,2014,01/09/2014,14:17,15:19,Mackerel,1,3,Sand,Callionymidae,Callionymus,lyra,DRA,1,No
SA_F2_010914_C4_10_Lft.avi,69978,46.652,StartTime,43.652,SA_F2_010914_C4_10,SE,29.1,Frame 2,SA.F2.010914.C4.10,2014,01/09/2014,14:17,15:19,Mackerel,1,3,Sand,Gadidae,Trispoterus,minutus,PCO,6,No
SA_F2_010914_C4_10_Lft.avi,53713,35.8087,StartTime,32.8087,SA_F2_010914_C4_10,SE,29.1,Frame 2,SA.F2.010914.C4.10,2014,01/09/2014,14:17,15:19,Mackerel,1,3,Sand,Paguroidea,Pagurus,bernhardus,HRC,1,No
SA_F2_010914_C4_10_Lft.avi,77516,51.6773,StartTime,48.6773,SA_F2_010914_C4_10,SE,29.1,Frame 2,SA.F2.010914.C4.10,2014,01/09/2014,14:17,15:19,Mackerel,1,3,Sand,Triglidae,Eutrigla,gurnardus,GGU,1,No
SA_F2_010914_C4_2_Lft.avi,2888,1.9253,HitBottom,1.7047,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Asteriidae,Marthasterias,glacialis,SSF,2,No
SA_F2_010914_C4_2_Lft.avi,88763,59.1753,LeaveBottom,4.1747,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Cancridae,Cancer,pagurus,BRC,1,No
SA_F2_010914_C4_2_Lft.avi,23068,15.3787,StartTime,12.3787,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Gadidae,Pollachius ,pollachius,POL,1,No
SA_F2_010914_C4_2_Lft.avi,64410,42.94,StartTime,39.94,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Gadidae,Trispoterus,minutus,PCO,1,No
SA_F2_010914_C4_2_Lft.avi,18865,12.5767,StartTime,9.5767,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Gobiidae,Gobiusculus,flavescens,TSG,2,No
SA_F2_010914_C4_2_Lft.avi,65909,43.9393,StartTime,40.9393,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Labridae,Ctenolabrus,rupestris,GOW,2,No
SA_F2_010914_C4_2_Lft.avi,24202,16.1347,StartTime,13.1347,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Labridae,Labrus,bergylta,BAW,3,No
SA_F2_010914_C4_2_Lft.avi,16414,10.9427,StartTime,7.9427,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Labridae,Labrus,mixtus,CUW,1,No
SA_F2_010914_C4_2_Lft.avi,68797,45.8647,StartTime,42.8647,SA_F2_010914_C4_2,SE,11.4,Frame 2,SA.F2.010914.C4.2,2014,01/09/2014,10:01,11:06,Mackerel,2,3,Algae,Loliginidae,Loligo,subulata,SQU,1,No
SA_F2_010914_C4_5_Lft.avi,4500,3,StartTime,0,SA_F2_010914_C4_5,SE,16.8,Frame 2,SA.F2.010914.C4.5,2014,01/09/2014,11:25,12:36,Mackerel,2,3,Algae,Cionidae,Ciona,intestinalis,VTC,32,No
SA_F2_010914_C4_5_Lft.avi,2346,1.564,HitBottom,1.2907,SA_F2_010914_C4_5,SE,16.8,Frame 2,SA.F2.010914.C4.5,2014,01/09/2014,11:25,12:36,Mackerel,2,3,Algae,Echinidae,Echinus,esculentus,CSU,1,No
SA_F2_010914_C4_5_Lft.avi,54272,36.1813,StartTime,33.1813,SA_F2_010914_C4_5,SE,16.8,Frame 2,SA.F2.010914.C4.5,2014,01/09/2014,11:25,12:36,Mackerel,2,3,Algae,Gadidae,Melanogrammus,aeglefinus,HAD,1,No
SA_F2_010914_C4_9_Lft.avi,41038,27.3587,StartTime,24.3587,SA_F2_010914_C4_9,SE,42.2,Frame 2,SA.F2.010914.C4.9,2014,01/09/2014,12:55,14:01,Mackerel,1,1,Mud,Gadidae,Merlangius,merlangus,WHI,1,No
SA_F2_010914_C4_9_Lft.avi,3333,2.222,HitBottom,1.8407,SA_F2_010914_C4_9,SE,42.2,Frame 2,SA.F2.010914.C4.9,2014,01/09/2014,12:55,14:01,Mackerel,1,1,Mud,Galatheidae,Munida,rugosa,SQL,2,No
SA_F2_010914_C4_9_Lft.avi,14186,9.4573,StartTime,6.4573,SA_F2_010914_C4_9,SE,42.2,Frame 2,SA.F2.010914.C4.9,2014,01/09/2014,12:55,14:01,Mackerel,1,1,Mud,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_010914_C4_9_Lft.avi,33843,22.562,StartTime,19.562,SA_F2_010914_C4_9,SE,42.2,Frame 2,SA.F2.010914.C4.9,2014,01/09/2014,12:55,14:01,Mackerel,1,1,Mud,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F2_020914_C3_12_Lft.avi,59464,39.6427,StartTime,36.6427,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Cancridae,Cancer,pagurus,BRC,1,No
SA_F2_020914_C3_12_Lft.avi,5414,3.6093,StartTime,0.6093,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Cerianthidae,Cerianthus,lloydii,BUA,3,No
SA_F2_020914_C3_12_Lft.avi,83809,55.8727,LeaveBottom,0.872,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Gadidae,Gadus,morhua,COD,1,No
SA_F2_020914_C3_12_Lft.avi,16850,11.2333,StartTime,8.2333,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Paguroidea,Pagurus,bernhardus,HRC,1,No
SA_F2_020914_C3_12_Lft.avi,11643,7.762,StartTime,4.762,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Pleuronectidae,Pleuronectes,platessa,PLA,1,No
SA_F2_020914_C3_12_Lft.avi,53492,35.6613,StartTime,32.6613,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Polybiidae,Liocarcinus,depurator,HCR,4,No
SA_F2_020914_C3_12_Lft.avi,52310,34.8733,StartTime,31.8733,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Scyliorhinidae,Scyliorhinus,canicula,LSD,1,No
SA_F2_020914_C3_12_Lft.avi,19489,12.9927,StartTime,9.9927,SA_F2_020914_C3_12,SE,15.3,Frame 2,SA.F2.020914.C3.12,2014,02/09/2014,12:27,13:32,Mackerel,3,3,Sand,Triglidae,Eutrigla,gurnardus,GGU,1,No
SA_F2_020914_C3_3_Lft.avi,4525,3.0167,StartTime,0.0167,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Echinidae,Echinus,esculentus,CSU,1,No
SA_F2_020914_C3_3_Lft.avi,2752,1.8347,HitBottom,1.536,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Gadidae,Gadus,morhua,COD,2,No
SA_F2_020914_C3_3_Lft.avi,1832,1.2213,HitBottom,0.9227,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Gadidae,Pollachius,virens,SAI,2,No
SA_F2_020914_C3_3_Lft.avi,23557,15.7047,StartTime,12.7047,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Gadidae,Pollachius ,pollachius,POL,1,No
SA_F2_020914_C3_3_Lft.avi,16507,11.0047,StartTime,8.0047,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Gasterosteidae,Spinachia,spinachia,FPS,1,No
SA_F2_020914_C3_3_Lft.avi,6203,4.1353,StartTime,1.1353,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Gobiidae,Gobiusculus,flavescens,TSG,2,No
SA_F2_020914_C3_3_Lft.avi,44023,29.3487,StartTime,26.3487,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Labridae,Centrolabrus,exoletus,RCO,17,No
SA_F2_020914_C3_3_Lft.avi,6574,4.3827,StartTime,1.3827,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Labridae,Ctenolabrus,rupestris,GOW,3,No
SA_F2_020914_C3_3_Lft.avi,2076,1.384,HitBottom,1.0853,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Labridae,Labrus,bergylta,BAW,2,No
SA_F2_020914_C3_3_Lft.avi,5586,3.724,StartTime,0.724,SA_F2_020914_C3_3,SE,6.2,Frame 2,SA.F2.020914.C3.3,2014,02/09/2014,08:17,09:26,Mackerel,1,3,Algae,Labridae,Labrus,mixtus,CUW,2,No
SA_F2_020914_C3_4_Lft.avi,21576,14.384,StartTime,11.384,SA_F2_020914_C3_4,SE,27.4,Frame 2,SA.F2.020914.C3.4,2014,02/09/2014,09:33,10:35,Mackerel,1,2,Sand,Gadidae,Melanogrammus,aeglefinus,HAD,3,No
SA_F2_020914_C3_4_Lft.avi,6023,4.0153,StartTime,1.0153,SA_F2_020914_C3_4,SE,27.4,Frame 2,SA.F2.020914.C3.4,2014,02/09/2014,09:33,10:35,Mackerel,1,2,Sand,Paguroidea,Pagurus,bernhardus,HRC,4,No
SA_F2_020914_C3_4_Lft.avi,18318,12.212,StartTime,9.212,SA_F2_020914_C3_4,SE,27.4,Frame 2,SA.F2.020914.C3.4,2014,02/09/2014,09:33,10:35,Mackerel,1,2,Sand,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_020914_C3_8_Lft.avi,7854,5.236,StartTime,2.236,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Gadidae,Merlangius,merlangus,WHI,1,No
SA_F2_020914_C3_8_Lft.avi,9673,6.4487,StartTime,3.4487,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Galatheidae,Munida,rugosa,SQL,3,No
SA_F2_020914_C3_8_Lft.avi,38225,25.4833,StartTime,22.4833,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Paguroidea,Pagurus,bernhardus,HRC,3,No
SA_F2_020914_C3_8_Lft.avi,81809,54.5393,StartTime,51.5393,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Pleuronectidae,Platichthys,flesus,FLO,1,No
SA_F2_020914_C3_8_Lft.avi,51877,34.5847,StartTime,31.5847,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Polybiidae,Liocarcinus,depurator,HCR,1,No
SA_F2_020914_C3_8_Lft.avi,49682,33.1213,StartTime,30.1213,SA_F2_020914_C3_8,SE,41.5,Frame 2,SA.F2.020914.C3.8,2014,02/09/2014,10:58,12:02,Mackerel,1,2,Mud,Triglidae,Eutrigla,gurnardus,GGU,1,No
SA_F2_030714_C1_12_Lft.avi,15330,10.22,StartTime,7.22,SA_F2_030714_C1_12,SE,9.6,Frame 2,SA.F2.030714.C1.12,2014,03/07/2014,12:54,14:00,Mackerel,2,3,Algae,Gadidae,Gadus,morhua,COD,2,No
SA_F2_030714_C1_12_Lft.avi,13759,9.1727,StartTime,6.1727,SA_F2_030714_C1_12,SE,9.6,Frame 2,SA.F2.030714.C1.12,2014,03/07/2014,12:54,14:00,Mackerel,2,3,Algae,Labridae,Ctenolabrus,rupestris,GOW,1,No
